,file,mean_err_lat_deg,mean_err_lat_met,max_err_lat_deg,max_err_lat_met,mean_err_lon_deg,mean_err_lon_met,max_err_lon_deg,max_err_lon_met
80,LCA_relative_wealth_index.csv,-6.992563413030632e-05,7.771042195775038,0.0,10.328532832320247,5.230582720779478e-08,0.0056520170684052394,9.375000331601768e-08,0.010136542528256628
81,BTN_relative_wealth_index.csv,-0.0024378861185397685,270.9294828898224,0.0,303.23931036974176,2.0523262150312692e-08,0.002898195862573325,6.874999769479473e-08,0.00683383233079867
82,DJI_relative_wealth_index.csv,-0.0011712792659820269,130.16772335623088,0.0,167.28709947494326,2.788223237160287e-08,0.0036443987271638175,7.500000265281415e-08,0.008195703879774205
83,CIV_relative_wealth_index.csv,0.002020195114017449,950.1634227348678,0.010895511292078552,1657.2057426218357,-4.6882200062510456e-08,0.0051767250366463015,0.0,0.010403877692733167
84,KAZ_relative_wealth_index.csv,-0.0013730752923725824,445.05087366092425,0.007350122928436065,1179.759469246575,2.817690276814078e-08,0.0024468202195874907,7.500000265281415e-08,0.006332265733119856
85,NER_relative_wealth_index.csv,-0.0042314186000562744,496.3273511476596,0.012757701385957887,1417.801025681483,2.2067827962830074e-08,0.003214935462265426,6.875000013728538e-08,0.007489342284266381
86,ERI_relative_wealth_index.csv,0.006679160307003256,869.3435987630179,0.015308675713813003,1701.298335196896,-3.166223922366442e-09,0.002676274034414816,4.374999917899913e-08,0.00543084419501134
87,MUS_relative_wealth_index.csv,0.0050684315282298045,563.2697616852901,0.005200120531078767,577.9047494202849,-2.7801166927586616e-08,0.0034283324617660244,1.8750000663203537e-08,0.007860581228311226
88,MNG_relative_wealth_index.csv,-4.6713034420753396e-05,677.7454082122863,0.0073225530717166976,1339.7488077749451,-4.6696015304922284e-08,0.003480117671641568,0.0,0.007541077432589403
89,TCD_relative_wealth_index.csv,0.0008515464493215895,706.5180202455073,0.010737010879434905,1481.0178157060543,2.182483985276451e-08,0.0032294137520608155,6.875000124750841e-08,0.007584982872623195
90,IND_PAK_relative_wealth_index.csv,-0.00012014829894169978,503.7198977662821,0.009981609119144252,1172.7391697782668,3.1121594792479856e-09,0.002537167992947705,5.000000413701855e-08,0.005509959475359655
91,RWA_relative_wealth_index.csv,0.0002101042590672408,23.34950670137635,0.0002567372121657918,28.53196447597631,1.6043070378315016e-08,0.0030511153043079413,6.250000339491635e-08,0.006956004501236663
